gbifid,datasetkey,occurrenceid,kingdom,phylum,class,order,family,genus,species,infraspecificepithet,taxonrank,scientificname,countrycode,locality,publishingorgkey,decimallatitude,decimallongitude,coordinateuncertaintyinmeters,coordinateprecision,elevation,elevationaccuracy,depth,depthaccuracy,eventdate,day,month,year,taxonkey,specieskey,basisofrecord,institutioncode,collectioncode,catalognumber,recordnumber,identifiedby,license,rightsholder,recordedby,typestatus,establishmentmeans,lastinterpreted,mediatype,issue,,,,
728349029,66a51aea-8662-4685-9fd0-9d4b596617d5,ie.nbdc.dataset.BiodiversityRecordsFromIreland.94798719618143293,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Physalacriaceae,Armillaria,Armillaria mellea,,SPECIES,Armillaria mellea (Vahl) P.Kumm.,IE,Curragh (North),d2b97690-bfd6-11de-b279-d52977ace833,53.166773,-6.856885,1000,,,,,,1999-10-28T00:00:00Z,28,10,1999,2536891,2536891,HUMAN_OBSERVATION,NBDC,BiodiversityRecordsFromIreland,9.47987196181433E+016,,,CC_BY_4_0,,Roland McHugh,,,2018-07-07T15:33:44.543Z,,COORDINATE_ROUNDED,,,,
728349028,66a51aea-8662-4685-9fd0-9d4b596617d5,ie.nbdc.dataset.BiodiversityRecordsFromIreland.94798719618143292,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Tremellaceae,Tremella,Tremella mesenterica,,SPECIES,Tremella mesenterica Retz.,IE,Curragh (North),d2b97690-bfd6-11de-b279-d52977ace833,53.166773,-6.856885,1000,,,,,,1999-10-28T00:00:00Z,28,10,1999,7577590,7577590,HUMAN_OBSERVATION,NBDC,BiodiversityRecordsFromIreland,9.47987196181433E+016,,,CC_BY_4_0,,Roland McHugh,,,2018-07-07T15:42:08.801Z,,COORDINATE_ROUNDED,,,,
728349027,66a51aea-8662-4685-9fd0-9d4b596617d5,ie.nbdc.dataset.BiodiversityRecordsFromIreland.94798719618143291,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Hygrocybe,Hygrocybe insipida,,SPECIES,Hygrocybe insipida (J.E.Lange ex S.Lundell) M.M.Moser,IE,Curragh (South),d2b97690-bfd6-11de-b279-d52977ace833,53.157789,-6.857124,1000,,,,,,1999-10-28T00:00:00Z,28,10,1999,2538655,2538655,HUMAN_OBSERVATION,NBDC,BiodiversityRecordsFromIreland,9.47987196181433E+016,,,CC_BY_4_0,,Roland McHugh,,,2018-07-07T15:36:49.632Z,,COORDINATE_ROUNDED,,,,
728349026,66a51aea-8662-4685-9fd0-9d4b596617d5,ie.nbdc.dataset.BiodiversityRecordsFromIreland.94798719618143290,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Cuphophyllus,Cuphophyllus colemannianus,,SPECIES,Hygrocybe colemanniana (A.Bloxam) P.D.Orton & Watling,1969,IE,Curragh (South),d2b97690-bfd6-11de-b279-d52977ace833,53.157789,-6.857124,1000,,,,,,1999-10-28T00:00:00Z,28,10,1999,2538683,2538689,HUMAN_OBSERVATION,NBDC,BiodiversityRecordsFromIreland,9.47987196181433E+016,,,CC_BY_4_0,,Roland McHugh,,,2018-07-07T15:36:49.640Z,,COORDINATE_ROUNDED,,,
728349025,66a51aea-8662-4685-9fd0-9d4b596617d5,ie.nbdc.dataset.BiodiversityRecordsFromIreland.94798719618143289,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Gliophorus,Gliophorus laetus,laeta,VARIETY,Hygrocybe laeta var. laeta,IE,Curragh (South),d2b97690-bfd6-11de-b279-d52977ace833,53.157789,-6.857124,1000,,,,,,1999-10-28T00:00:00Z,28,10,1999,7187240,9162534,HUMAN_OBSERVATION,NBDC,BiodiversityRecordsFromIreland,9.47987196181433E+016,,,CC_BY_4_0,,Roland McHugh,,,2018-07-07T15:36:49.672Z,,COORDINATE_ROUNDED,,,,
728349024,66a51aea-8662-4685-9fd0-9d4b596617d5,ie.nbdc.dataset.BiodiversityRecordsFromIreland.94798719618143288,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Hygrocybe,Hygrocybe chlorophana,,SPECIES,Hygrocybe chlorophana (Fr.) Wünsche,IE,Curragh (South),d2b97690-bfd6-11de-b279-d52977ace833,53.157789,-6.857124,1000,,,,,,1999-10-28T00:00:00Z,28,10,1999,2538630,2538630,HUMAN_OBSERVATION,NBDC,BiodiversityRecordsFromIreland,9.47987196181433E+016,,,CC_BY_4_0,,Roland McHugh,,,2018-07-07T15:36:49.609Z,,COORDINATE_ROUNDED,,,,
728349023,66a51aea-8662-4685-9fd0-9d4b596617d5,ie.nbdc.dataset.BiodiversityRecordsFromIreland.94798719618143287,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Hygrocybe,Hygrocybe coccinea,,SPECIES,Hygrocybe coccinea (Schaeff.) P.Kumm.,IE,Curragh (South),d2b97690-bfd6-11de-b279-d52977ace833,53.157789,-6.857124,1000,,,,,,1999-10-28T00:00:00Z,28,10,1999,2538445,2538445,HUMAN_OBSERVATION,NBDC,BiodiversityRecordsFromIreland,9.47987196181433E+016,,,CC_BY_4_0,,Roland McHugh,,,2018-07-07T15:36:49.654Z,,COORDINATE_ROUNDED,,,,
728349022,66a51aea-8662-4685-9fd0-9d4b596617d5,ie.nbdc.dataset.BiodiversityRecordsFromIreland.94798719618143286,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Hygrocybe,Hygrocybe punicea,,SPECIES,Hygrocybe punicea (Fr.) P.Kumm.,IE,Curragh (South),d2b97690-bfd6-11de-b279-d52977ace833,53.157789,-6.857124,1000,,,,,,1999-10-28T00:00:00Z,28,10,1999,2538552,2538552,HUMAN_OBSERVATION,NBDC,BiodiversityRecordsFromIreland,9.47987196181433E+016,,,CC_BY_4_0,,Roland McHugh,,,2018-07-07T15:36:49.682Z,,COORDINATE_ROUNDED,,,,
728349021,66a51aea-8662-4685-9fd0-9d4b596617d5,ie.nbdc.dataset.BiodiversityRecordsFromIreland.94798719618143285,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Hygrocybe,Hygrocybe conica,,SPECIES,Hygrocybe conica (Schaeff.) P.Kumm.,IE,Curragh (South),d2b97690-bfd6-11de-b279-d52977ace833,53.157789,-6.857124,1000,,,,,,1999-10-28T00:00:00Z,28,10,1999,2538524,2538524,HUMAN_OBSERVATION,NBDC,BiodiversityRecordsFromIreland,9.47987196181433E+016,,,CC_BY_4_0,,Roland McHugh,,,2018-07-07T15:36:49.634Z,,COORDINATE_ROUNDED,,,,
728349020,66a51aea-8662-4685-9fd0-9d4b596617d5,ie.nbdc.dataset.BiodiversityRecordsFromIreland.94798719618143284,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Gliophorus,Gliophorus psittacinus,psittacina,VARIETY,Hygrocybe psittacina var. psittacina,IE,Curragh (South),d2b97690-bfd6-11de-b279-d52977ace833,53.157789,-6.857124,1000,,,,,,1999-10-28T00:00:00Z,28,10,1999,3345397,3345400,HUMAN_OBSERVATION,NBDC,BiodiversityRecordsFromIreland,9.47987196181433E+016,,,CC_BY_4_0,,Roland McHugh,,,2018-07-07T15:36:49.660Z,,COORDINATE_ROUNDED,,,,
728349019,66a51aea-8662-4685-9fd0-9d4b596617d5,ie.nbdc.dataset.BiodiversityRecordsFromIreland.94798719618143283,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Cuphophyllus,Cuphophyllus virgineus,fuscescens,VARIETY,Hygrocybe virginea var. fuscescens (Bres.) Arnolds,1986,IE,Curragh (South),d2b97690-bfd6-11de-b279-d52977ace833,53.157789,-6.857124,1000,,,,,,1999-10-28T00:00:00Z,28,10,1999,3345283,3345381,HUMAN_OBSERVATION,NBDC,BiodiversityRecordsFromIreland,9.47987196181433E+016,,,CC_BY_4_0,,Roland McHugh,,,2018-07-07T15:36:49.686Z,,COORDINATE_ROUNDED,,,
728349018,66a51aea-8662-4685-9fd0-9d4b596617d5,ie.nbdc.dataset.BiodiversityRecordsFromIreland.94798719618143282,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Cuphophyllus,Cuphophyllus virgineus,virginea,VARIETY,Hygrocybe virginea var. virginea,IE,Curragh (South),d2b97690-bfd6-11de-b279-d52977ace833,53.157789,-6.857124,1000,,,,,,1999-10-28T00:00:00Z,28,10,1999,7187241,3345381,HUMAN_OBSERVATION,NBDC,BiodiversityRecordsFromIreland,9.47987196181433E+016,,,CC_BY_4_0,,Roland McHugh,,,2018-07-07T15:36:49.680Z,,COORDINATE_ROUNDED,,,,
728349017,66a51aea-8662-4685-9fd0-9d4b596617d5,ie.nbdc.dataset.BiodiversityRecordsFromIreland.94798719618143281,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Entoloma,Entoloma prunuloides,,SPECIES,Entoloma prunuloides (Fr.) Quél.,IE,Curragh (South),d2b97690-bfd6-11de-b279-d52977ace833,53.157789,-6.857124,1000,,,,,,1999-10-28T00:00:00Z,28,10,1999,2539285,2539285,HUMAN_OBSERVATION,NBDC,BiodiversityRecordsFromIreland,9.47987196181433E+016,,,CC_BY_4_0,,Roland McHugh,,,2018-07-07T15:36:04.979Z,,COORDINATE_ROUNDED,,,,
728349016,66a51aea-8662-4685-9fd0-9d4b596617d5,ie.nbdc.dataset.BiodiversityRecordsFromIreland.94798719618143280,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Entoloma,Entoloma rhombisporum,,SPECIES,Entoloma rhombisporum (Kühner & Boursier) E.Horak,1976,IE,Curragh (South),d2b97690-bfd6-11de-b279-d52977ace833,53.157789,-6.857124,1000,,,,,,1999-10-28T00:00:00Z,28,10,1999,3345834,3345834,HUMAN_OBSERVATION,NBDC,BiodiversityRecordsFromIreland,9.47987196181433E+016,,,CC_BY_4_0,,Roland McHugh,,,2018-07-07T15:36:04.989Z,,COORDINATE_ROUNDED,,,
728349015,66a51aea-8662-4685-9fd0-9d4b596617d5,ie.nbdc.dataset.BiodiversityRecordsFromIreland.94798719618143279,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Clavariaceae,Clavulinopsis,Clavulinopsis corniculata,,SPECIES,Clavulinopsis corniculata (Schaeff.) Corner,IE,Curragh (South),d2b97690-bfd6-11de-b279-d52977ace833,53.157789,-6.857124,1000,,,,,,1999-10-28T00:00:00Z,28,10,1999,5244431,5244431,HUMAN_OBSERVATION,NBDC,BiodiversityRecordsFromIreland,9.47987196181433E+016,,,CC_BY_4_0,,Roland McHugh,,,2018-07-07T15:35:07.572Z,,COORDINATE_ROUNDED,,,,
728349014,66a51aea-8662-4685-9fd0-9d4b596617d5,ie.nbdc.dataset.BiodiversityRecordsFromIreland.94798719618143128,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Spilosoma,Spilosoma lubricipeda,,SPECIES,Spilosoma lubricipeda (Linnaeus, 1758),IE,Killasona National School, Killasona, Granard, Co. Longford,d2b97690-bfd6-11de-b279-d52977ace833,53.452772,-6.669254,100,,,,,,2011-05-30T00:00:00Z,30,5,2011,1811896,1811896,HUMAN_OBSERVATION,NBDC,BiodiversityRecordsFromIreland,9.47987196181431E+016,,,CC_BY_4_0,,Mairead Ni Chonghaile,,,2018-07-07T15:41:18.903Z,,COORDINATE_ROUNDED
728348810,66a51aea-8662-4685-9fd0-9d4b596617d5,ie.nbdc.dataset.BiodiversityRecordsFromIreland.94798719618139539,Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,Macroglossum,Macroglossum stellatarum,,SPECIES,Macroglossum stellatarum (Linnaeus, 1758),IE,Castleknock, Dublin,d2b97690-bfd6-11de-b279-d52977ace833,53.373602,-6.368278,100,,,,,,2011-07-20T00:00:00Z,20,7,2011,1864652,1864652,HUMAN_OBSERVATION,NBDC,BiodiversityRecordsFromIreland,9.47987196181395E+016,,,CC_BY_4_0,,Cormac Thunder,,,2018-07-07T15:37:21.162Z,,COORDINATE_ROUNDED,,
728348809,66a51aea-8662-4685-9fd0-9d4b596617d5,ie.nbdc.dataset.BiodiversityRecordsFromIreland.94798719618143130,Animalia,Arthropoda,Malacostraca,Decapoda,Astacidae,Astacus,Astacus pallipes,,SPECIES,Austropotamobius pallipes (Lereboullet, 1858),IE,Clonbonny Stream, Fardrum, Co. Westmeath,d2b97690-bfd6-11de-b279-d52977ace833,53.405927,-7.877054,100,,,,,,2011-06-21T00:00:00Z,21,6,2011,4312658,4417554,HUMAN_OBSERVATION,NBDC,BiodiversityRecordsFromIreland,9.47987196181431E+016,,,CC_BY_4_0,,Bernadette N,,,2018-07-07T15:33:45.978Z,,COORDINATE_ROUNDED,
728348808,66a51aea-8662-4685-9fd0-9d4b596617d5,ie.nbdc.dataset.BiodiversityRecordsFromIreland.94798719618142114,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Rhagium,Rhagium bifasciatum,,SPECIES,Rhagium bifasciatum Fabricius,1775,IE,Deerpark, Brandon Hill, Co. Kilkenny,d2b97690-bfd6-11de-b279-d52977ace833,52.517724,-6.977668,100,,,,,,2011-04-30T00:00:00Z,30,4,2011,1149909,1149909,HUMAN_OBSERVATION,NBDC,BiodiversityRecordsFromIreland,9.47987196181421E+016,,,CC_BY_4_0,,Liam Lysaght,,,2018-07-07T15:40:20.910Z,,COORDINATE_ROUNDED,
728347619,66a51aea-8662-4685-9fd0-9d4b596617d5,ie.nbdc.dataset.BiodiversityRecordsFromIreland.94798719618139558,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Hydrodictyaceae,Hydrodictyon,Hydrodictyon reticulatum,,SPECIES,Hydrodictyon reticulatum (L.) Lagerh.,IE,Inniscarra Reservoir, Co. Cork,d2b97690-bfd6-11de-b279-d52977ace833,51.889526,-8.927759,100,,,,,,2011-07-11T00:00:00Z,11,7,2011,2641977,2641977,HUMAN_OBSERVATION,NBDC,BiodiversityRecordsFromIreland,9.47987196181396E+016,,,CC_BY_4_0,,Caroline Plant,,,2018-07-07T15:36:48.861Z,,COORDINATE_ROUNDED,,,
728347618,66a51aea-8662-4685-9fd0-9d4b596617d5,ie.nbdc.dataset.BiodiversityRecordsFromIreland.94798719618139557,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Hydrodictyaceae,Hydrodictyon,Hydrodictyon reticulatum,,SPECIES,Hydrodictyon reticulatum (L.) Lagerh.,IE,Carrigdrohid Reservoir, Co. Cork,d2b97690-bfd6-11de-b279-d52977ace833,51.891373,-8.794323,100,,,,,,2011-07-12T00:00:00Z,12,7,2011,2641977,2641977,HUMAN_OBSERVATION,NBDC,BiodiversityRecordsFromIreland,9.47987196181396E+016,,,CC_BY_4_0,,Caroline Plant,,,2018-07-07T15:36:48.861Z,,COORDINATE_ROUNDED,,,
728347617,66a51aea-8662-4685-9fd0-9d4b596617d5,ie.nbdc.dataset.BiodiversityRecordsFromIreland.94798719618139555,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Hydrodictyaceae,Hydrodictyon,Hydrodictyon reticulatum,,SPECIES,Hydrodictyon reticulatum (L.) Lagerh.,IE,Carrigdrohid Reservoir, Co. Cork,d2b97690-bfd6-11de-b279-d52977ace833,51.869339,-8.905886,100,,,,,,2008-08-14T00:00:00Z,14,8,2008,2641977,2641977,HUMAN_OBSERVATION,NBDC,BiodiversityRecordsFromIreland,9.47987196181396E+016,,,CC_BY_4_0,,Caroline Plant,,,2018-07-07T15:36:48.861Z,,COORDINATE_ROUNDED,,,
728347616,66a51aea-8662-4685-9fd0-9d4b596617d5,ie.nbdc.dataset.BiodiversityRecordsFromIreland.94798719618139556,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Hydrodictyaceae,Hydrodictyon,Hydrodictyon reticulatum,,SPECIES,Hydrodictyon reticulatum (L.) Lagerh.,IE,Carrigdrohid Reservoir, Co. Cork,d2b97690-bfd6-11de-b279-d52977ace833,51.878325,-8.930288,100,,,,,,2008-08-14T00:00:00Z,14,8,2008,2641977,2641977,HUMAN_OBSERVATION,NBDC,BiodiversityRecordsFromIreland,9.47987196181396E+016,,,CC_BY_4_0,,Caroline Plant,,,2018-07-07T15:36:48.861Z,,COORDINATE_ROUNDED,,,
728347611,66a51aea-8662-4685-9fd0-9d4b596617d5,ie.nbdc.dataset.BiodiversityRecordsFromIreland.94798719618140150,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Lasius,Lasius flavus,,SPECIES,Lasius flavus (Fabricius, 1782),IE,Inishshark, Co. Galway,d2b97690-bfd6-11de-b279-d52977ace833,53.605465,-10.26736,100,,,,,,2011-07-13T00:00:00Z,13,7,2011,5035857,5035857,HUMAN_OBSERVATION,NBDC,BiodiversityRecordsFromIreland,9.47987196181402E+016,,,CC_BY_4_0,,Eugenie Regan,,,2018-07-07T15:37:13.125Z,,COORDINATE_ROUNDED,,
728346206,66a51aea-8662-4685-9fd0-9d4b596617d5,ie.nbdc.dataset.BiodiversityRecordsFromIreland.94798719618143271,Animalia,Arthropoda,Insecta,Lepidoptera,Zygaenidae,Zygaena,Zygaena filipendulae,,SPECIES,Zygaena filipendulae (Linnaeus, 1758),IE,Rosscarbery Pitch & putt,d2b97690-bfd6-11de-b279-d52977ace833,51.566034,-9.015264,100,,,,,,2008-08-28T00:00:00Z,28,8,2008,5107219,5107219,HUMAN_OBSERVATION,NBDC,BiodiversityRecordsFromIreland,9.47987196181433E+016,,,CC_BY_4_0,,David R. Skingsley,,,2018-07-07T15:42:54.573Z,,COORDINATE_ROUNDED,,,
728346205,66a51aea-8662-4685-9fd0-9d4b596617d5,ie.nbdc.dataset.BiodiversityRecordsFromIreland.94798719618141270,Animalia,Arthropoda,Insecta,Diptera,Asilidae,Philonicus,Philonicus albiceps,,SPECIES,Philonicus albiceps (Meigen, 1820),IE,Red Strand,d2b97690-bfd6-11de-b279-d52977ace833,51.547913,-8.92404,100,,,,,,2008-08-28T00:00:00Z,28,8,2008,5091366,5091366,HUMAN_OBSERVATION,NBDC,BiodiversityRecordsFromIreland,9.47987196181413E+016,,,CC_BY_4_0,,David R. Skingsley,,,2018-07-07T15:39:01.052Z,,COORDINATE_ROUNDED,,,
728346203,66a51aea-8662-4685-9fd0-9d4b596617d5,ie.nbdc.dataset.BiodiversityRecordsFromIreland.94798719618139418,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Helophilus,Helophilus trivittatus,,SPECIES,Helophilus trivittatus (Fabricius, 1805),IE,Red Strand,d2b97690-bfd6-11de-b279-d52977ace833,51.547913,-8.92404,100,,,,,,2008-08-28T00:00:00Z,28,8,2008,5071382,5071382,HUMAN_OBSERVATION,NBDC,BiodiversityRecordsFromIreland,9.47987196181394E+016,,,CC_BY_4_0,,David R. Skingsley,,,2018-07-07T15:36:42.469Z,,COORDINATE_ROUNDED,,,
728346201,66a51aea-8662-4685-9fd0-9d4b596617d5,ie.nbdc.dataset.BiodiversityRecordsFromIreland.94798719618137760,Animalia,Arthropoda,Insecta,Odonata,Calopterygidae,Calopteryx,Calopteryx virgo,,SPECIES,Calopteryx virgo Linnaeus,1758,IE,Red Strand,d2b97690-bfd6-11de-b279-d52977ace833,51.547913,-8.92404,100,,,,,,2008-08-28T00:00:00Z,28,8,2008,1427037,1427037,HUMAN_OBSERVATION,NBDC,BiodiversityRecordsFromIreland,9.47987196181378E+016,,,CC_BY_4_0,,David R. Skingsley,,,2018-07-07T15:34:24.536Z,,COORDINATE_ROUNDED,,,
728346200,66a51aea-8662-4685-9fd0-9d4b596617d5,ie.nbdc.dataset.BiodiversityRecordsFromIreland.94798719618138244,Animalia,Mollusca,Gastropoda,Stylommatophora,Geomitridae,Cochlicella,Cochlicella acuta,,SPECIES,Cochlicella acuta (Müller, 1774),IE,Red Strand,d2b97690-bfd6-11de-b279-d52977ace833,51.547913,-8.92404,100,,,,,,2008-08-28T00:00:00Z,28,8,2008,4562917,4562917,HUMAN_OBSERVATION,NBDC,BiodiversityRecordsFromIreland,9.47987196181382E+016,,,CC_BY_4_0,,David R. Skingsley,,,2018-07-07T15:35:08.344Z,,COORDINATE_ROUNDED,,,
728346197,66a51aea-8662-4685-9fd0-9d4b596617d5,ie.nbdc.dataset.BiodiversityRecordsFromIreland.94798719618137373,Animalia,Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion ater,,SPECIES,Arion ater (Linnaeus, 1758),IE,Oughterard,d2b97690-bfd6-11de-b279-d52977ace833,53.277272,-6.56385,100,,,,,,2008-08-22T00:00:00Z,22,8,2008,2294101,2294101,HUMAN_OBSERVATION,NBDC,BiodiversityRecordsFromIreland,9.47987196181374E+016,,,CC_BY_4_0,,David R. Skingsley,,,2018-07-07T15:33:44.510Z,,COORDINATE_ROUNDED,,,
728346195,66a51aea-8662-4685-9fd0-9d4b596617d5,ie.nbdc.dataset.BiodiversityRecordsFromIreland.94798719618138911,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Eristalis,Eristalis pertinax,,SPECIES,Eristalis pertinax (Scopoli, 1763),IE,Oughterard,d2b97690-bfd6-11de-b279-d52977ace833,53.277272,-6.56385,100,,,,,,2008-08-31T00:00:00Z,31,8,2008,1541116,1541116,HUMAN_OBSERVATION,NBDC,BiodiversityRecordsFromIreland,9.47987196181389E+016,,,CC_BY_4_0,,David R. Skingsley,,,2018-07-07T15:36:06.948Z,,COORDINATE_ROUNDED,,,
728346193,66a51aea-8662-4685-9fd0-9d4b596617d5,ie.nbdc.dataset.BiodiversityRecordsFromIreland.94798719618140853,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Nuctenea,Nuctenea umbratica,,SPECIES,Nuctenea umbratica (Clerck, 1757),IE,Oughterard,d2b97690-bfd6-11de-b279-d52977ace833,53.277272,-6.56385,100,,,,,,2008-08-22T00:00:00Z,22,8,2008,2158999,2158999,HUMAN_OBSERVATION,NBDC,BiodiversityRecordsFromIreland,9.47987196181408E+016,,,CC_BY_4_0,,David R. Skingsley,,,2018-07-07T15:38:12.569Z,,COORDINATE_ROUNDED,,,
728346191,66a51aea-8662-4685-9fd0-9d4b596617d5,ie.nbdc.dataset.BiodiversityRecordsFromIreland.94798719618141269,Animalia,Arthropoda,Insecta,Diptera,Asilidae,Philonicus,Philonicus albiceps,,SPECIES,Philonicus albiceps (Meigen, 1820),IE,Inchydoney dunes,d2b97690-bfd6-11de-b279-d52977ace833,51.59688,-8.867308,100,,,,,,2008-08-24T00:00:00Z,24,8,2008,5091366,5091366,HUMAN_OBSERVATION,NBDC,BiodiversityRecordsFromIreland,9.47987196181413E+016,,,CC_BY_4_0,,David R. Skingsley,,,2018-07-07T15:39:01.008Z,,COORDINATE_ROUNDED,,,
728346190,66a51aea-8662-4685-9fd0-9d4b596617d5,ie.nbdc.dataset.BiodiversityRecordsFromIreland.94798719618142410,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Scaeva,Scaeva pyrastri,,SPECIES,Scaeva pyrastri (Linnaeus, 1758),IE,Inchydoney dunes,d2b97690-bfd6-11de-b279-d52977ace833,51.59688,-8.867308,100,,,,,,2008-08-24T00:00:00Z,24,8,2008,1537719,1537719,HUMAN_OBSERVATION,NBDC,BiodiversityRecordsFromIreland,9.47987196181424E+016,,,CC_BY_4_0,,David R. Skingsley,,,2018-07-07T15:40:34.621Z,,COORDINATE_ROUNDED,,,
728346189,66a51aea-8662-4685-9fd0-9d4b596617d5,ie.nbdc.dataset.BiodiversityRecordsFromIreland.94798719618143270,Animalia,Arthropoda,Insecta,Lepidoptera,Zygaenidae,Zygaena,Zygaena filipendulae,,SPECIES,Zygaena filipendulae (Linnaeus, 1758),IE,Inchydoney dunes,d2b97690-bfd6-11de-b279-d52977ace833,51.59688,-8.867308,100,,,,,,2008-08-24T00:00:00Z,24,8,2008,5107219,5107219,HUMAN_OBSERVATION,NBDC,BiodiversityRecordsFromIreland,9.47987196181433E+016,,,CC_BY_4_0,,David R. Skingsley,,,2018-07-07T15:42:54.559Z,,COORDINATE_ROUNDED,,,
728346187,66a51aea-8662-4685-9fd0-9d4b596617d5,ie.nbdc.dataset.BiodiversityRecordsFromIreland.94798719618138942,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Eupeodes,Eupeodes corollae,,SPECIES,Eupeodes corollae (Fabricius, 1794),IE,Inchydoney dunes,d2b97690-bfd6-11de-b279-d52977ace833,51.59688,-8.867308,100,,,,,,2008-08-24T00:00:00Z,24,8,2008,1540742,1540742,HUMAN_OBSERVATION,NBDC,BiodiversityRecordsFromIreland,9.47987196181389E+016,,,CC_BY_4_0,,David R. Skingsley,,,2018-07-07T15:36:08.782Z,,COORDINATE_ROUNDED,,,
728346185,66a51aea-8662-4685-9fd0-9d4b596617d5,ie.nbdc.dataset.BiodiversityRecordsFromIreland.94798719618138579,Animalia,Arthropoda,Insecta,Hemiptera,Pentatomidae,Dolycoris,Dolycoris baccarum,,SPECIES,Dolycoris baccarum (Linnaeus, 1758),IE,Inchydoney dunes,d2b97690-bfd6-11de-b279-d52977ace833,51.59688,-8.867308,100,,,,,,2008-08-24T00:00:00Z,24,8,2008,4485824,4485824,HUMAN_OBSERVATION,NBDC,BiodiversityRecordsFromIreland,9.47987196181386E+016,,,CC_BY_4_0,,David R. Skingsley,,,2018-07-07T15:35:54.837Z,,COORDINATE_ROUNDED,,,
728346181,66a51aea-8662-4685-9fd0-9d4b596617d5,ie.nbdc.dataset.BiodiversityRecordsFromIreland.94798719618138588,Animalia,Mollusca,Bivalvia,Myida,Dreissenidae,Dreissena,,,GENUS,Dreissena van Beneden,1835,IE,Lough Lene,d2b97690-bfd6-11de-b279-d52977ace833,53.659967,-7.239139,100,,,,,,2010-10-05T00:00:00Z,5,10,2010,2287071,,HUMAN_OBSERVATION,NBDC,BiodiversityRecordsFromIreland,9.47987196181386E+016,,,CC_BY_4_0,,Kevin Gallagher,,,2018-07-07T15:35:54.884Z,,COORDINATE_ROUNDED,,,
728346180,66a51aea-8662-4685-9fd0-9d4b596617d5,ie.nbdc.dataset.BiodiversityRecordsFromIreland.94798719618138374,Animalia,Mollusca,Bivalvia,Venerida,Cyrenidae,Corbicula,Corbicula fluminea,,SPECIES,Corbicula fluminea (O.F.Müller, 1774),IE,River Shannon,d2b97690-bfd6-11de-b279-d52977ace833,53.942658,-8.097441,100,,,,,,2011-02-05T00:00:00Z,5,2,2011,8190231,8190231,HUMAN_OBSERVATION,NBDC,BiodiversityRecordsFromIreland,9.47987196181384E+016,,,CC_BY_4_0,,Kevin Gallagher,,,2018-07-07T15:35:22.440Z,,COORDINATE_ROUNDED,,,
728346179,66a51aea-8662-4685-9fd0-9d4b596617d5,ie.nbdc.dataset.BiodiversityRecordsFromIreland.94798719618137026,Animalia,Mollusca,Bivalvia,Unionida,Unionidae,Anodonta,Anodonta anatina,,SPECIES,Anodonta anatina (Linnaeus, 1758),IE,Inishcarra Reservoir,d2b97690-bfd6-11de-b279-d52977ace833,51.903093,-8.705379,1000,,,,,,2010-10-01T00:00:00Z,1,10,2010,4559631,4559631,HUMAN_OBSERVATION,NBDC,BiodiversityRecordsFromIreland,9.4798719618137E+016,,,CC_BY_4_0,,Ross Macklin,,,2018-07-07T15:33:32.750Z,,COORDINATE_ROUNDED,,,
